source,target
docker-zabbix-coreos,debian
irods-appstack-data,debian
irods-icat,debian
java,debian
docker-swagger-codegen-git-push,java
liferay-application,debian
liferay-data,debian
openspecimen-gradle,debian
dockerimages,debian
janitoo_docker_hub,debian
tileserver-gl,debian
kubetest,debian
docker-pure-ftpd,debian
asterisk,debian
caller-agent,asterisk
travis-cli,debian
pypi-mirror-bandersnatch,debian
git-pull,debian
moon-buggy,debian
pythumb,debian
trac,debian
webdav,debian
drive,debian
freeswitch-eg,debian
terminal,debian
glados,terminal
cassandra-docker-img,debian
docker-clamav,debian
base,debian
replication-backblaze-b2,base
biobox-minimal-base,debian
amber,biobox-minimal-base
debian-gcc6,debian
khmer,debian
deteqt,debian
targetedngs,debian
biohub,debian
logbind,debian
flannel,debian
kube-flannel,flannel
kubernetes-coreos,debian
pandoc,debian
whalebrew-pandoc,pandoc
postgrest,debian
sqitch,debian
steamcmd,debian
7daystodie,steamcmd
7daystodie-server,7daystodie
docker-mutillidae,debian
toolbelt,debian
gelk,debian
gelk-arthur,debian
kibiter,debian
mordred,debian
mordred-bash,debian
tds-redis,debian
sinopia,debian
mup-frontend-server,debian
mup-frontend-server-big-requests,mup-frontend-server
docker-odoo-base,debian
runbot,docker-odoo-base
grafana,debian
runconduit-grafana,grafana
mediawiki-docker,debian
bamboo,debian
bamboo-ext,bamboo
gradle,debian
waecm-2018-group-16-bsp-1-backend,gradle
links-app,debian
nmap-app,debian
postgis,debian
chouette-postgres,postgis
temper,debian
avg,debian
avira,debian
chopshop,debian
clamav,debian
fprot,debian
smart-host-postfix-docker,debian
splunk-light,debian
docker-homebridge-lifx,debian
ncbi-blast,debian
roary,ncbi-blast
browserstack,debian
webui-aria2,debian
beanstalkd,debian
queue,beanstalkd
drush,debian
node-terminus-drush,drush
mysql,debian
mysql5.7-k2,mysql
hosted-whmcs,debian
rundeck,debian
rundeck-docker,rundeck
haproxy,debian
haproxy_definition,haproxy
docker-openvpn,debian
docker-openvpn-radiusplugin,docker-openvpn
teamspeak3,debian
volumebackup-rclone,debian
prosody,debian
dockerfiles,debian
provender,dockerfiles
basedriver,debian
geckodriver,basedriver
samba,debian
samba-iso,samba
varnish,debian
varnish-modules,varnish
vue-maven,debian
ngchm-simple-loader,debian
samba-share,debian
x11server,debian
odoo,debian
odoo8-dev,odoo
gliders,debian
apt-cacher-ng,debian
hazelcast-conf,debian
hazelcast-server,debian
collectd-docker,debian
marathon-tcp-haproxy,debian
minidlna,debian
ralph,debian
bts-ce-database,debian
bts-ce-mediation,debian
apiserver,debian
cluster-backup,debian
latex,debian
latex-sphinx,latex
server_makeproject,debian
